,uid,lat,lon,poi,category
2197,80,40.64072585159551,-73.78937244415279,7240,Travel & Transport
2198,80,40.84231430998111,-73.94256353685941,5736,Professional & Other Places
2199,80,40.761183099330296,-73.9788678353425,12357,Food
2200,80,40.7620047666938,-73.9793212370924,24287,Food
2201,80,40.7592273525856,-73.9828336296062,26239,Food
2202,80,40.761183099330296,-73.9788678353425,12357,Food
2203,80,40.728342,-73.981929,31727,Food
2204,80,40.68068844,-74.0021,316,Outdoors & Recreation
2205,80,40.6796254194911,-73.9953675262573,24025,College & University
2206,80,40.6787677012202,-73.99579219522509,36775,College & University
2207,80,40.6792927728454,-73.9957061137536,17217,Food
2208,80,40.6771922475217,-73.9983287118956,28086,Food
2209,80,40.7523461329262,-73.9745288987157,3167,Food
2210,80,40.7600606123258,-73.9769336918201,13541,Food
2211,80,40.7504796912212,-73.9946157451021,25994,Food
2212,80,40.75042671923711,-73.99255550530141,10386,Shop & Service
2213,80,40.8422061641657,-73.9426898245071,5736,Professional & Other Places
2214,80,40.67919,-73.995548,2976,Food
2215,80,40.7600606123258,-73.9769336918201,13541,Food
2216,80,40.7609790765461,-73.9788735746119,12357,Food
2217,80,40.7005587036119,-73.89947743245929,14824,Shop & Service
2218,80,40.682201,-73.995931,53,Food
2219,80,40.7609790765461,-73.9788735746119,12357,Food
2220,80,40.655362002831,-74.0088951587677,37964,Shop & Service
2221,80,40.680938,-73.99448633193971,35877,Food
2222,80,40.688122966688205,-73.99579524993901,16978,Outdoors & Recreation
2223,80,40.6885222660553,-73.99294574740858,21711,Food
2224,80,40.6812089681625,-73.994299,30794,Shop & Service
2225,80,40.6871084487371,-73.99038046489459,25685,Food
2226,80,40.685091,-73.991522,23922,Shop & Service
2227,80,40.773839,-73.87122,37696,Travel & Transport
2228,80,40.769156673683206,-73.8619539934994,3233,Travel & Transport
2229,80,40.7687767567709,-73.8620710372925,19953,Travel & Transport
2230,80,40.7684517361771,-73.8625860214233,28952,Travel & Transport
2231,80,40.7710464923682,-73.86609279258691,29030,Travel & Transport
2232,80,40.7278421332493,-73.929163813591,34990,Outdoors & Recreation
2233,80,40.7609790765461,-73.9788735746119,12357,Food
2234,80,40.67919,-73.995548,2976,Food
2235,80,40.7639577001976,-73.9682384147644,9496,Professional & Other Places
2236,80,40.757716,-73.970791,19443,Food
2237,80,40.7600331490228,-73.9797878265381,10892,Shop & Service
2238,80,40.682201,-73.995931,53,Food
2239,80,40.6406450440381,-73.7893509802098,17388,Food
2240,80,40.7509717078623,-73.975693993162,16403,Professional & Other Places
2241,80,40.760066654854704,-73.9787989640971,20036,Shop & Service
2242,80,40.7587562428093,-73.97866122153229,17143,Outdoors & Recreation
2243,80,40.655362002831,-74.0088951587677,37964,Shop & Service
2244,80,40.7609790765461,-73.9788735746119,12357,Food
2245,80,40.689855,-73.996718,2919,Outdoors & Recreation
2246,80,40.684547,-73.999398,37398,Shop & Service
2247,80,40.682201,-73.995931,53,Food
2248,80,40.5508524674043,-73.9312934875488,36736,Outdoors & Recreation
2249,80,40.5599583618445,-73.91296977753571,21657,Outdoors & Recreation
2250,80,40.5588709756168,-73.923458712196,12837,Professional & Other Places
2251,80,40.645089355976296,-73.7845230102539,24602,Travel & Transport
2252,80,40.6439659436829,-73.78272056579591,3747,Travel & Transport
2253,80,40.6441477822665,-73.7820146985423,30974,Travel & Transport
2254,80,40.68068844,-74.0021,316,Outdoors & Recreation
2255,80,40.680871990265295,-73.9954937792919,20731,Shop & Service
2256,80,40.6832119765956,-73.9953847425851,28849,Food
2257,80,40.682201,-73.995931,53,Food
2258,80,40.680941583137205,-73.9950920648022,20339,Outdoors & Recreation
2259,80,40.686907195524,-73.9940583520327,23208,Shop & Service
2260,80,40.678245,-73.99796,3639,Shop & Service
2261,80,40.679925291135,-73.9971752322329,12330,Shop & Service
2262,80,40.7609790765461,-73.9788735746119,12357,Food
2263,80,40.760066654854704,-73.9787989640971,20036,Shop & Service
2264,80,40.7564538278204,-73.9829771083278,18642,Shop & Service
2265,80,40.6792304368912,-73.9954841136932,34020,Food
2266,80,40.679925291135,-73.9971752322329,12330,Shop & Service
2267,80,40.6750161380078,-73.9994305367299,18714,Food
2268,80,40.680941583137205,-73.9950920648022,20339,Outdoors & Recreation
2269,80,40.680326,-73.994951,22628,Food
2270,80,40.692518,-74.001012,12852,Outdoors & Recreation
2271,80,40.7002598021248,-73.99698615074159,32492,Outdoors & Recreation
2272,80,40.7039991378531,-73.9926128938964,25840,Outdoors & Recreation
2273,80,40.7033304428249,-73.9905698493402,22011,Outdoors & Recreation
2274,80,40.703277398532,-73.9903128147125,35013,Shop & Service
2275,80,40.702501992341,-73.9904895044467,4527,Shop & Service
2276,80,40.7023449971475,-73.99068489671279,37323,Food
2277,80,40.6979914922094,-73.9924062948741,38252,Outdoors & Recreation
2278,80,40.6871861491459,-73.9935827585539,19876,Shop & Service
2279,80,40.68068844,-74.0021,316,Outdoors & Recreation
2280,80,40.759294961245,-73.9782365146695,26184,Food
2281,80,40.7609790765461,-73.9788735746119,12357,Food
2282,80,40.7005587036119,-73.89947743245929,14824,Shop & Service
2283,80,40.7628904918598,-73.9740295703649,22540,Shop & Service
2284,80,40.7568695152812,-73.9809970925076,31016,Shop & Service
2285,80,40.7587240194176,-73.97861530732209,17143,Outdoors & Recreation
2286,80,40.7600331490228,-73.9797878265381,10892,Shop & Service
2287,80,40.7609790765461,-73.9788735746119,12357,Food
2288,80,40.7628904918598,-73.9740295703649,22540,Shop & Service
2289,80,40.7568695152812,-73.9809970925076,31016,Shop & Service
2290,80,40.759648,-73.984317,32790,Travel & Transport
2291,80,40.7433100449901,-74.0092319077019,12455,Professional & Other Places
2292,80,40.7568695152812,-73.9809970925076,31016,Shop & Service
2293,80,40.7427259007953,-73.9745690745037,10346,Professional & Other Places
2294,80,40.7436559701945,-73.9766295072408,15425,Food
2295,80,40.7441322125991,-73.97649176312221,6120,Food
2296,80,40.7419601633061,-73.9743796742868,14453,Professional & Other Places
2297,80,40.67605665334021,-73.99904030782591,26018,Food
2298,80,40.6408886740465,-73.78684043884279,13232,Travel & Transport
2299,80,40.67919,-73.995548,2976,Food
2300,80,40.7639577001976,-73.9682384147644,9496,Professional & Other Places
2301,80,40.6721106764544,-73.99605274200441,13268,Shop & Service
2302,80,40.680938,-73.99448633193971,35877,Food
2303,80,40.680941583137205,-73.9950920648022,20339,Outdoors & Recreation
2304,80,40.679925291135,-73.9971752322329,12330,Shop & Service
2305,80,40.6792304368912,-73.9954841136932,34020,Food
2306,80,40.680938,-73.99448633193971,35877,Food
2307,80,40.682225,-73.996031,17427,Shop & Service
2308,80,40.682201,-73.995931,53,Food
2309,80,40.678245,-73.99796,3639,Shop & Service
2310,80,40.6807579447957,-73.99443784226,37503,Shop & Service
2311,80,40.678245,-73.99796,3639,Shop & Service
2312,80,40.760858399696005,-73.9783685182544,31918,Food
2313,80,40.7609790765461,-73.9788735746119,12357,Food
2314,80,40.7509717078623,-73.975693993162,16403,Professional & Other Places
2315,80,40.7651792100573,-73.9718715386871,5242,Travel & Transport
2316,80,40.7639577001976,-73.9682384147644,9496,Professional & Other Places
2317,80,40.7568322817281,-73.9774215340088,27166,Food
2318,80,40.679795,-73.998957,1183,Professional & Other Places
2319,80,40.68225,-73.99594,3814,Outdoors & Recreation
2320,80,40.682201,-73.995931,53,Food
2321,80,40.67605665334021,-73.99904030782591,26018,Food
2322,80,40.6796068076224,-73.99543065278499,24025,College & University
2323,80,40.6787677012202,-73.99579219522509,36775,College & University
2324,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2325,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2326,81,40.7527188390236,-73.98321568965909,20279,Food
2327,81,40.7533225218073,-73.9814734460034,31187,Outdoors & Recreation
2328,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2329,81,40.7527188390236,-73.98321568965909,20279,Food
2330,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2331,81,40.77585368600671,-73.9752548933029,1,Arts & Entertainment
2332,81,40.7738835578411,-73.9822195394671,754,Shop & Service
2333,81,40.7572212983984,-73.9915466308594,35349,Travel & Transport
2334,81,40.9245969967224,-73.9633083343506,20401,Shop & Service
2335,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2336,81,40.7791260657055,-73.9549048945782,15294,Food
2337,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2338,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2339,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2340,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2341,81,40.7521973600264,-73.9836830220777,1441,Food
2342,81,40.7864521553389,-73.9502037911962,21494,Shop & Service
2343,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2344,81,40.7527188390236,-73.98321568965909,20279,Food
2345,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2346,81,40.7158682905274,-73.9953216160423,35939,Food
2347,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2348,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2349,81,40.7527188390236,-73.98321568965909,20279,Food
2350,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2351,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2352,81,40.6436565949485,-73.7905311584473,21727,Travel & Transport
2353,81,40.645089355976296,-73.7845230102539,24602,Travel & Transport
2354,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2355,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2356,81,40.7550882498717,-73.977519102298,21654,Travel & Transport
2357,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2358,81,40.7527188390236,-73.98321568965909,20279,Food
2359,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2360,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2361,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2362,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2363,81,40.7527188390236,-73.98321568965909,20279,Food
2364,81,40.752713,-73.980678,29903,Shop & Service
2365,81,40.75249255272539,-73.9802911688911,21161,Food
2366,81,40.748696069064295,-73.9759235675903,20171,Nightlife Spot
2367,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2368,81,40.7864229881573,-73.9507234096527,26583,Shop & Service
2369,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2370,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2371,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2372,81,40.788711,-73.94903848,20602,Food
2373,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2374,81,40.7791400173755,-73.9479365944862,13093,Shop & Service
2375,81,40.7743798902601,-73.94455542788519,10328,Outdoors & Recreation
2376,81,40.7749193470372,-73.9428806304932,13760,Outdoors & Recreation
2377,81,40.777631995749296,-73.9520004412782,33644,Food
2378,81,40.7784209066356,-73.95280978937271,30958,Shop & Service
2379,81,40.7564898726738,-73.9703464508057,13126,Shop & Service
2380,81,40.756578457287794,-73.9664706140459,15527,Shop & Service
2381,81,40.7059532658813,-73.9965677261353,35308,Outdoors & Recreation
2382,81,40.7023449971475,-73.99068489671279,37323,Food
2383,81,40.7025183392234,-73.9935024149225,2684,Food
2384,81,40.70024643,-73.993487,6041,Food
2385,81,40.7784209066356,-73.95280978937271,30958,Shop & Service
2386,81,40.794675785524895,-73.9717626571655,8869,Travel & Transport
2387,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2388,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2389,81,40.752713,-73.980678,29903,Shop & Service
2390,81,40.773839,-73.87122,37696,Travel & Transport
2391,81,40.7748543490549,-73.8712978363037,17409,Travel & Transport
2392,81,40.773839,-73.87122,37696,Travel & Transport
2393,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2394,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2395,81,40.7527188390236,-73.98321568965909,20279,Food
2396,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2397,81,40.7527188390236,-73.98321568965909,20279,Food
2398,81,40.7592559504776,-73.98877929802,37496,Food
2399,81,40.757034854327294,-73.97160178302641,36264,Travel & Transport
2400,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2401,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2402,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2403,81,40.7527188390236,-73.98321568965909,20279,Food
2404,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2405,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2406,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2407,81,40.7864521553389,-73.9502037911962,21494,Shop & Service
2408,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2409,81,40.752206875218896,-73.9797688985306,21346,Food
2410,81,40.794675785524895,-73.9717626571655,8869,Travel & Transport
2411,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2412,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2413,81,40.7570794908188,-73.96807196668709,26714,Food
2414,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2415,81,40.788197,-73.953347,19055,Food
2416,81,40.7946432962079,-73.9661407470703,25535,Shop & Service
2417,81,40.79409,-73.96717,18749,Shop & Service
2418,81,40.778504,-73.982092,16098,Shop & Service
2419,81,40.784586085549705,-73.9793499333697,6603,Shop & Service
2420,81,40.7527188390236,-73.98321568965909,20279,Food
2421,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2422,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2423,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2424,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2425,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2426,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2427,81,40.752713,-73.980678,29903,Shop & Service
2428,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2429,81,40.7527188390236,-73.98321568965909,20279,Food
2430,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2431,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2432,81,40.7527188390236,-73.98321568965909,20279,Food
2433,81,40.777631995749296,-73.9520004412782,33644,Food
2434,81,40.7783736214385,-73.9525572272106,30958,Shop & Service
2435,81,40.7795008576189,-73.9558461945179,8085,Travel & Transport
2436,81,40.7814650425047,-73.9520578419639,15901,Shop & Service
2437,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2438,81,40.784586085549705,-73.9793499333697,6603,Shop & Service
2439,81,40.778504,-73.982092,16098,Shop & Service
2440,81,40.7946896405441,-73.9663902590824,18488,Shop & Service
2441,81,40.7940777197241,-73.9666026256988,32318,Shop & Service
2442,81,40.721266267883294,-73.99356901645659,31641,Food
2443,81,40.718794584003504,-73.9916258076704,10007,Food
2444,81,40.783057,-73.95286268,2782,Food
2445,81,40.7792740669963,-73.9687585830688,4127,Outdoors & Recreation
2446,81,40.7794365510225,-73.9679002761841,25156,Outdoors & Recreation
2447,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2448,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2449,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2450,81,40.7527188390236,-73.98321568965909,20279,Food
2451,81,40.7537571205245,-73.9861278740378,17429,Travel & Transport
2452,81,40.7521133678702,-73.9813012701773,17773,Travel & Transport
2453,81,40.754632,-73.979195,15165,Food
2454,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2455,81,40.7864229881573,-73.9507234096527,26583,Shop & Service
2456,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2457,81,40.784586085549705,-73.9793499333697,6603,Shop & Service
2458,81,40.794594562202604,-73.9718806743622,30869,Travel & Transport
2459,81,40.85053966815,-73.96701013936129,1053,Food
2460,81,40.8161477453172,-73.9804315567017,36663,Shop & Service
2461,81,40.7527188390236,-73.98321568965909,20279,Food
2462,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2463,81,40.7527188390236,-73.98321568965909,20279,Food
2464,81,40.752713,-73.980678,29903,Shop & Service
2465,81,40.75249255272539,-73.9802911688911,21161,Food
2466,81,40.7523522908966,-73.9799410757293,34255,Shop & Service
2467,81,40.750634657583205,-73.9810200493297,25950,Shop & Service
2468,81,40.7411161511398,-73.9854097366333,20214,Food
2469,81,40.7421960533746,-73.9813529229413,33571,Food
2470,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2471,81,40.64925721317511,-73.7826776504517,16637,Travel & Transport
2472,81,40.6494688552288,-73.7827634811401,6398,Food
2473,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2474,81,40.78580561168771,-73.95094871521,7472,Food
2475,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2476,81,40.756578457287794,-73.9664706140459,15527,Shop & Service
2477,81,40.7628031863509,-73.9733695366488,27150,Shop & Service
2478,81,40.7639207696814,-73.97312274085179,32640,Shop & Service
2479,81,40.76792357432161,-73.9819443225861,37948,Shop & Service
2480,81,40.774730501169294,-73.9820932776999,22946,Shop & Service
2481,81,40.778504,-73.982092,16098,Shop & Service
2482,81,40.784297,-73.979611,12106,Shop & Service
2483,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2484,81,40.7864229881573,-73.9507234096527,26583,Shop & Service
2485,81,40.7861413499201,-73.950617079595,13236,Shop & Service
2486,81,40.7858642300057,-73.95094426561741,35175,Shop & Service
2487,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2488,81,40.778504,-73.982092,16098,Shop & Service
2489,81,40.784586085549705,-73.9793499333697,6603,Shop & Service
2490,81,40.792085,-73.97388,10763,Shop & Service
2491,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2492,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2493,81,40.7858642300057,-73.95094426561741,35175,Shop & Service
2494,81,40.7864229881573,-73.9507234096527,26583,Shop & Service
2495,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2496,81,40.645089355976296,-73.7845230102539,24602,Travel & Transport
2497,81,40.7545571554988,-73.9734097126788,24302,Shop & Service
2498,81,40.7570841049318,-73.96794569563599,19336,Shop & Service
2499,81,40.756578457287794,-73.9664706140459,15527,Shop & Service
2500,81,40.7861413499201,-73.950617079595,13236,Shop & Service
2501,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2502,81,40.733879,-73.988185,20603,Shop & Service
2503,81,40.7336502495823,-73.9877520190479,35456,Shop & Service
2504,81,40.7858642300057,-73.95094426561741,35175,Shop & Service
2505,81,40.7858642300057,-73.95094426561741,35175,Shop & Service
2506,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2507,81,40.7527188390236,-73.98321568965909,20279,Food
2508,81,40.753727972632106,-73.98368835767091,20719,Outdoors & Recreation
2509,81,40.752713,-73.980678,29903,Shop & Service
2510,81,40.75249255272539,-73.9802911688911,21161,Food
2511,81,40.7535965987135,-73.9835643768311,28996,Outdoors & Recreation
2512,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2513,81,40.7858642300057,-73.95094426561741,35175,Shop & Service
2514,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2515,81,40.763024,-73.959532,11558,Food
2516,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2517,81,40.7818113841758,-73.9514493938274,13567,Professional & Other Places
2518,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2519,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2520,81,40.7878526800515,-73.9537382125854,33476,Food
2521,81,40.794675785524895,-73.9717626571655,8869,Travel & Transport
2522,81,40.7864229881573,-73.9507234096527,26583,Shop & Service
2523,81,40.7783736214385,-73.9525572272106,30958,Shop & Service
2524,81,40.7595341058919,-73.96153446126951,1348,Shop & Service
2525,81,40.7680332698216,-73.9818692207336,5984,Outdoors & Recreation
2526,81,40.767978248588,-73.9816456216752,9889,Shop & Service
2527,81,40.74029892315389,-73.98678302764891,25544,Food
2528,81,40.7418615140909,-73.9894336295337,24250,Shop & Service
2529,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2530,81,40.7858642300057,-73.95094426561741,35175,Shop & Service
2531,81,40.7864229881573,-73.9507234096527,26583,Shop & Service
2532,81,40.752713,-73.980678,29903,Shop & Service
2533,81,40.75249255272539,-73.9802911688911,21161,Food
2534,81,40.7527188390236,-73.98321568965909,20279,Food
2535,81,40.7860346820233,-73.9508409437754,2771,Shop & Service
2536,81,40.801225682251705,-73.96488646715821,29003,Food
2537,81,40.80076851476221,-73.965425996908,14671,Food
2538,81,40.784297,-73.979611,12106,Shop & Service
2539,81,40.7748328109124,-73.9544743953634,24243,Food
2540,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2541,81,40.785963,-73.950994,15695,Shop & Service
2542,81,40.7858642300057,-73.95094426561741,35175,Shop & Service
2543,81,40.7861413499201,-73.950617079595,13236,Shop & Service
2544,81,40.7874053417081,-73.95196600085849,29702,Food
2545,81,40.7866205881616,-73.9504907971224,9606,Nightlife Spot
2546,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2547,81,40.75081,-73.982058,16621,Food
2548,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2549,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2550,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2551,81,40.7527188390236,-73.98321568965909,20279,Food
2552,81,40.7544649092204,-73.9731456986137,13976,Food
2553,81,40.78577311803029,-73.9509916305542,28351,Travel & Transport
2554,81,40.7858642300057,-73.95094426561741,35175,Shop & Service
2555,81,40.7860346820233,-73.9508409437754,2771,Shop & Service
2556,81,40.784577625638,-73.9519947012087,14616,Shop & Service
2557,81,40.7793732531548,-73.9550713540174,9894,Shop & Service
2558,82,40.75686177990921,-73.7536695329258,10414,Residence
2559,82,40.7562298082547,-73.7583017349243,28013,Arts & Entertainment
2560,82,40.7574045264095,-73.793498703626,7412,Food
2561,82,40.77433,-73.732803,33849,Food
2562,82,40.7813769792026,-73.7183639073073,24457,Residence
2563,82,40.75686177990921,-73.7536695329258,10414,Residence
2564,82,40.75619730013079,-73.7561988830566,30091,College & University
2565,82,40.7556771679861,-73.7556409835815,1488,College & University
2566,82,40.7790915524327,-73.77683835006559,27293,Shop & Service
2567,82,40.75686177990921,-73.7536695329258,10414,Residence
2568,82,40.75686177990921,-73.7536695329258,10414,Residence
2569,82,40.75686177990921,-73.7536695329258,10414,Residence
2570,82,40.761284,-73.7634883166667,35105,Shop & Service
2571,82,40.75686177990921,-73.7536695329258,10414,Residence
2572,82,40.7562298082547,-73.7583017349243,28013,Arts & Entertainment
2573,82,40.760053,-73.769769,8125,Shop & Service
2574,82,40.7787841040474,-73.77699921530109,27293,Shop & Service
2575,82,40.75686177990921,-73.7536695329258,10414,Residence
2576,82,40.761105,-73.762071,30598,Food
2577,82,40.6797737022919,-73.836025107013,24978,Residence
2578,82,40.6797737022919,-73.836025107013,2868,Residence
2579,82,40.75686177990921,-73.7536695329258,10414,Residence
2580,82,40.7562298082547,-73.7583017349243,28013,Arts & Entertainment
2581,82,40.75686177990921,-73.7536695329258,10414,Residence
2582,82,40.75686177990921,-73.7536695329258,10414,Residence
2583,82,40.7813769792026,-73.7183639073073,24457,Residence
2584,82,40.785792064049794,-73.72728571272549,31698,Food
2585,82,40.7813769792026,-73.7183639073073,24457,Residence
2586,82,40.7813769792026,-73.7183639073073,24457,Residence
2587,82,40.77433,-73.732803,33849,Food
2588,82,40.75686177990921,-73.7536695329258,10414,Residence
2589,82,40.7608797549609,-73.7664680144368,30383,Food
2590,82,40.7813769792026,-73.7183639073073,24457,Residence
2591,82,40.75686177990921,-73.7536695329258,10414,Residence
2592,82,40.75686177990921,-73.7536695329258,10414,Residence
2593,82,40.75686177990921,-73.7536695329258,10414,Residence
2594,82,40.7607934958897,-73.7652786950523,1366,Shop & Service
2595,82,40.7608797549609,-73.7664680144368,30383,Food
2596,82,40.761284,-73.7634883166667,35105,Shop & Service
2597,82,40.7813769792026,-73.7183639073073,24457,Residence
2598,82,40.7872359980219,-73.7279638112781,28657,Nightlife Spot
2599,82,40.7813769792026,-73.7183639073073,24457,Residence
2600,82,40.798631,-73.69995723333331,21926,Food
2601,82,40.77433,-73.732803,33849,Food
2602,82,40.7813769792026,-73.7183639073073,24457,Residence
2603,82,40.762288547503296,-73.7578208695461,663,Arts & Entertainment
2604,82,40.75686177990921,-73.7536695329258,10414,Residence
2605,82,40.7549294708987,-73.7566709518433,9613,College & University
2606,82,40.761973049189,-73.75841842511379,12658,Outdoors & Recreation
2607,82,40.75686177990921,-73.7536695329258,10414,Residence
2608,82,40.77433,-73.732803,33849,Food
2609,82,40.75686177990921,-73.7536695329258,10414,Residence
2610,82,40.797706,-73.700018,25063,Food
2611,82,40.75686177990921,-73.7536695329258,10414,Residence
2612,82,40.778892,-73.776242,24122,Shop & Service
2613,82,40.77433,-73.732803,33849,Food
2614,82,40.77433,-73.732803,33849,Food
2615,82,40.7714126476555,-73.7797741202222,15631,Outdoors & Recreation
2616,82,40.768873984914606,-73.73754314625658,16481,Food
2617,82,40.75686177990921,-73.7536695329258,10414,Residence
2618,82,40.77433,-73.732803,33849,Food
2619,82,40.75686177990921,-73.7536695329258,10414,Residence
2620,82,40.77905380364989,-73.77683835006559,27293,Shop & Service
2621,82,40.7813769792026,-73.7183639073073,24457,Residence
2622,82,40.7574045264095,-73.793498703626,7412,Food
2623,82,40.77433,-73.732803,33849,Food
2624,82,40.779473456468295,-73.77699921530109,19549,Shop & Service
2625,82,40.75686177990921,-73.7536695329258,10414,Residence
2626,82,40.7813769792026,-73.7183639073073,24457,Residence
2627,82,40.75686177990921,-73.7536695329258,10414,Residence
2628,82,40.7813769792026,-73.7183639073073,24457,Residence
2629,82,40.77905380364989,-73.77683835006559,27293,Shop & Service
2630,82,40.75686177990921,-73.7536695329258,10414,Residence
2631,82,40.779473456468295,-73.77699921530109,19549,Shop & Service
2632,82,40.77905380364989,-73.77683835006559,27293,Shop & Service
2633,82,40.75686177990921,-73.7536695329258,10414,Residence
2634,82,40.77433,-73.732803,33849,Food
2635,82,40.7798590076306,-73.7761545181274,35732,Food
2636,82,40.77433,-73.732803,33849,Food
2637,82,40.75686177990921,-73.7536695329258,10414,Residence
2638,82,40.7804083278875,-73.7763270275641,16433,Food
2639,82,40.7795359365368,-73.7767349366316,19549,Shop & Service
2640,82,40.7801189795924,-73.7764978408813,28272,Shop & Service
2641,82,40.7795359365368,-73.7767349366316,19549,Shop & Service
2642,82,40.7801189795924,-73.7764978408813,28272,Shop & Service
2643,82,40.7804083278875,-73.7763270275641,16433,Food
2644,82,40.75686177990921,-73.7536695329258,10414,Residence
2645,82,40.77433,-73.732803,33849,Food
2646,82,40.761973049189,-73.75841842511379,12658,Outdoors & Recreation
2647,82,40.7633388106243,-73.7301331366724,27864,Residence
2648,82,40.75686177990921,-73.7536695329258,10414,Residence
2649,82,40.7795359365368,-73.7767349366316,19549,Shop & Service
2650,82,40.77433,-73.732803,33849,Food
2651,82,40.75686177990921,-73.7536695329258,10414,Residence
2652,82,40.7795359365368,-73.7767349366316,19549,Shop & Service
2653,82,40.7801189795924,-73.7764978408813,28272,Shop & Service
2654,82,40.75686177990921,-73.7536695329258,10414,Residence
2655,82,40.7565967399721,-73.75823456205191,25926,College & University
2656,82,40.7795359365368,-73.7767349366316,19549,Shop & Service
2657,82,40.7804083278875,-73.7763270275641,16433,Food
2658,82,40.7795359365368,-73.7767349366316,19549,Shop & Service
