,tid,lat,lon,poi,category
14930,10030,40.7038650412276,-73.9474014937878,8587,Travel & Transport
14931,10030,40.7067858383577,-73.95191434021758,162,Shop & Service
14932,10030,40.70701805107021,-73.9501865708271,28621,Shop & Service
14933,10030,40.7084114717555,-73.95790636539459,7302,Travel & Transport
14934,10030,40.7186072791304,-73.9881134033203,18377,Travel & Transport
14935,10030,40.7315840898818,-74.0002155303955,38299,Travel & Transport
14936,10030,40.8278609004168,-73.925651460886,37856,Travel & Transport
14937,10030,40.8282772116192,-73.92655344439041,15134,Arts & Entertainment
14938,10030,40.8278609004168,-73.925651460886,37856,Travel & Transport
14939,10030,40.7315840898818,-74.0002155303955,38299,Travel & Transport
14940,10030,40.7186072791304,-73.9881134033203,18377,Travel & Transport
14941,10030,40.7002598021248,-73.9411425590515,8674,Travel & Transport
14942,10030,40.7095642963559,-73.7980628013611,13384,Shop & Service
14943,10030,40.7002598021248,-73.9411425590515,8674,Travel & Transport
14944,10030,40.7038650412276,-73.9474014937878,8587,Travel & Transport
14945,10030,40.7068153765355,-73.95348072052,1137,Travel & Transport
14946,10030,40.7084114717555,-73.95790636539459,7302,Travel & Transport
14947,10030,40.7121836958424,-73.9677792473058,4260,Travel & Transport
14948,10030,40.7181437748072,-74.0001565217972,8300,Travel & Transport
14949,10030,40.6843073787307,-73.97759780287741,10758,Travel & Transport
14950,10030,40.707149,-73.99057,18603,Travel & Transport
14951,10030,40.7058882004734,-73.9900016784668,12687,Outdoors & Recreation
14952,10030,40.6843073787307,-73.97759780287741,10758,Travel & Transport
14953,10030,40.653946812382,-74.0045378711284,28327,Travel & Transport
14954,10030,40.6123010297605,-73.98224249614309,24090,Travel & Transport
14955,10030,40.6054002771747,-73.98058176040651,15267,Travel & Transport
14956,10030,40.5774555812085,-73.9812469482422,11376,Travel & Transport
14957,10030,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
14958,10030,40.5769613823836,-73.9816169257406,22274,Food
14959,10030,40.576891105323206,-73.9819211024292,14025,Food
14960,10030,40.575850034994296,-73.981129094197,25819,Food
14961,10030,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
14962,10030,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
14963,10030,40.5748599890725,-73.978434,20149,Arts & Entertainment
14964,10030,40.7186072791304,-73.9881134033203,18377,Travel & Transport
14965,10030,40.7084114717555,-73.95790636539459,7302,Travel & Transport
14966,10030,40.7068153765355,-73.95348072052,1137,Travel & Transport
14967,10030,40.7095642963559,-73.7980628013611,13384,Shop & Service
14968,10032,40.7095642963559,-73.7980628013611,13384,Shop & Service
14969,10032,40.705414144111,-73.9493829518952,37758,Travel & Transport
14970,10032,40.6735265522377,-73.9959454536438,35750,Travel & Transport
14971,10032,40.670267551729005,-73.9897763729095,2529,Travel & Transport
14972,10032,40.6670002540072,-73.98167610168458,31830,Travel & Transport
14973,10032,40.649485135359,-73.9758825302124,28852,Travel & Transport
14974,10032,40.6209815077806,-73.97536684912829,31166,Travel & Transport
14975,10032,40.6032339344762,-73.9723800443981,35529,Travel & Transport
14976,10032,40.5808535628616,-73.9747613668442,22722,Travel & Transport
14977,10032,40.5774555812085,-73.9812469482422,11376,Travel & Transport
14978,10032,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
14979,10032,40.5748599890725,-73.978434,20149,Arts & Entertainment
14980,10032,40.57514007093189,-73.97883913899331,350,Arts & Entertainment
14981,10032,40.5774555812085,-73.9812469482422,11376,Travel & Transport
14982,10032,40.6843073787307,-73.97759780287741,10758,Travel & Transport
14983,10032,40.7077100078673,-74.0116953849792,1809,Travel & Transport
14984,10032,40.7091983224544,-74.0111857652664,10481,Outdoors & Recreation
14985,10032,40.7101173197686,-74.0118670463562,6053,Professional & Other Places
14986,10032,40.7095642963559,-73.7980628013611,13384,Shop & Service
14987,10032,40.705414144111,-73.9493829518952,37758,Travel & Transport
14988,10032,40.6735265522377,-73.9959454536438,35750,Travel & Transport
14989,10032,40.670267551729005,-73.9897763729095,2529,Travel & Transport
14990,10032,40.6603919297652,-73.9980697631836,33689,Travel & Transport
14991,10033,40.7095642963559,-73.7980628013611,13384,Shop & Service
14992,10033,40.705414144111,-73.9493829518952,37758,Travel & Transport
14993,10033,40.6123010297605,-73.98224249614309,24090,Travel & Transport
14994,10033,40.6054002771747,-73.98058176040651,15267,Travel & Transport
14995,10033,40.625956203703,-73.9970183372498,34328,Travel & Transport
14996,10033,40.653946812382,-74.0045378711284,28327,Travel & Transport
14997,10033,40.6843073787307,-73.97759780287741,10758,Travel & Transport
14998,10033,40.707149,-73.99057,18603,Travel & Transport
14999,10033,40.7181437748072,-74.0001565217972,8300,Travel & Transport
15000,10033,40.7038650412276,-73.9474014937878,8587,Travel & Transport
15001,10033,40.7095642963559,-73.7980628013611,13384,Shop & Service
15002,10033,40.7095642963559,-73.7980628013611,13384,Shop & Service
15003,10033,40.70701805107021,-73.9501865708271,28621,Shop & Service
15004,10033,40.7068153765355,-73.95348072052,1137,Travel & Transport
15005,10033,40.7186072791304,-73.9881134033203,18377,Travel & Transport
15006,10033,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15007,10033,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15008,10033,40.6032339344762,-73.9723800443981,35529,Travel & Transport
15009,10033,40.649485135359,-73.9758825302124,28852,Travel & Transport
15010,10033,40.6032339344762,-73.9723800443981,35529,Travel & Transport
15011,10033,40.6209815077806,-73.97536684912829,31166,Travel & Transport
15012,10033,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15013,10033,40.5769613823836,-73.9816169257406,22274,Food
15014,10033,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15015,10033,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15016,10033,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15017,10033,40.5769613823836,-73.9816169257406,22274,Food
15018,10033,40.5764684582724,-73.9680030915786,28057,Travel & Transport
15019,10033,40.5778266755975,-73.96074810898621,25779,Travel & Transport
15020,10033,40.6090656243329,-73.9577722549438,16731,Travel & Transport
15021,10033,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15022,10033,40.7181437748072,-74.0001565217972,8300,Travel & Transport
15023,10033,40.7202661102641,-73.9940786361694,2002,Travel & Transport
15024,10033,40.7186072791304,-73.9881134033203,18377,Travel & Transport
15025,10033,40.7084114717555,-73.95790636539459,7302,Travel & Transport
15026,10033,40.7068153765355,-73.95348072052,1137,Travel & Transport
15027,10033,40.7095642963559,-73.7980628013611,13384,Shop & Service
15028,10034,40.7095642963559,-73.7980628013611,13384,Shop & Service
15029,10034,40.705414144111,-73.9493829518952,37758,Travel & Transport
15030,10034,40.6997392325848,-73.95021915435791,27339,Travel & Transport
15031,10034,40.69526718993741,-73.9494575737938,4854,Travel & Transport
15032,10034,40.6899054282934,-73.9517765784408,16999,Travel & Transport
15033,10034,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15034,10034,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15035,10034,40.6603919297652,-73.9980697631836,33689,Travel & Transport
15036,10034,40.653946812382,-74.0045378711284,28327,Travel & Transport
15037,10034,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15038,10034,40.707149,-73.99057,18603,Travel & Transport
15039,10034,40.7243073052359,-73.9977049827576,17074,Travel & Transport
15040,10034,40.730130077303706,-73.9924062948741,32702,Travel & Transport
15041,10034,40.7357343464241,-73.9905676245691,24192,Travel & Transport
15042,10034,40.7352097339957,-73.99106339580491,34263,Outdoors & Recreation
15043,10034,40.738223969621295,-73.9962136745453,5466,Travel & Transport
15044,10034,40.735282496916206,-73.9904031515828,32276,Outdoors & Recreation
15045,10034,40.736949700653206,-73.9904737472534,6246,Food
15046,10034,40.7357343464241,-73.9905676245691,24192,Travel & Transport
15047,10034,40.7181437748072,-74.0001565217972,8300,Travel & Transport
15048,10034,40.7130694111687,-74.0044105052948,19232,Travel & Transport
15049,10034,40.7077100078673,-74.0116953849792,1809,Travel & Transport
15050,10034,40.7049122117261,-74.0140128135681,3782,Travel & Transport
15051,10034,40.705172,-74.006889,36123,Shop & Service
15052,10034,40.70427457742871,-74.00876136155391,37718,Professional & Other Places
15053,10034,40.6793707627817,-73.85899325708179,23158,Travel & Transport
15054,10034,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15055,10034,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15056,10034,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15057,10034,40.6032339344762,-73.9723800443981,35529,Travel & Transport
15058,10034,40.6209815077806,-73.97536684912829,31166,Travel & Transport
15059,10034,40.5808535628616,-73.9747613668442,22722,Travel & Transport
15060,10034,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15061,10034,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15062,10034,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15063,10034,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15064,10034,40.653946812382,-74.0045378711284,28327,Travel & Transport
15065,10034,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15066,10034,40.5769613823836,-73.9816169257406,22274,Food
15067,10034,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15068,10034,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15069,10034,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15070,10034,40.7095642963559,-73.7980628013611,13384,Shop & Service
15071,10034,40.7084114717555,-73.95790636539459,7302,Travel & Transport
15072,10034,40.7121836958424,-73.9677792473058,4260,Travel & Transport
15073,10034,40.7186072791304,-73.9881134033203,18377,Travel & Transport
15074,10034,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15075,10034,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15076,10034,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15077,10034,40.6209815077806,-73.97536684912829,31166,Travel & Transport
15078,10034,40.5808535628616,-73.9747613668442,22722,Travel & Transport
15079,10034,40.576119157443294,-73.9760541915894,614,Travel & Transport
15080,10034,40.5748599890725,-73.978434,20149,Arts & Entertainment
15081,10034,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15082,10034,40.707149,-73.99057,18603,Travel & Transport
15083,10034,40.7520198739458,-73.98174047470091,14805,Professional & Other Places
15084,10034,40.7521133678702,-73.9813012701773,17773,Travel & Transport
15085,10034,40.7095642963559,-73.7980628013611,13384,Shop & Service
15086,10034,40.7084114717555,-73.95790636539459,7302,Travel & Transport
15087,10034,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15088,10034,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15089,10034,40.6603919297652,-73.9980697631836,33689,Travel & Transport
15090,10034,40.653946812382,-74.0045378711284,28327,Travel & Transport
15091,10034,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15092,10034,40.5769613823836,-73.9816169257406,22274,Food
15093,10034,40.5768437077307,-73.981329966159,27028,Shop & Service
15094,10034,40.705414144111,-73.9493829518952,37758,Travel & Transport
15095,10034,40.80036117114779,-73.9442431926727,13384,Shop & Service
15096,10034,40.80036117114779,-73.9442431926727,13384,Shop & Service
15097,10034,40.705414144111,-73.9493829518952,37758,Travel & Transport
15098,10034,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15099,10034,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15100,10034,40.6032339344762,-73.9723800443981,35529,Travel & Transport
15101,10034,40.5808535628616,-73.9747613668442,22722,Travel & Transport
15102,10034,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15103,10034,40.5769613823836,-73.9816169257406,22274,Food
15104,10034,40.5768437077307,-73.981329966159,27028,Shop & Service
15105,10034,40.5748599890725,-73.978434,20149,Arts & Entertainment
15106,10034,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15107,10034,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15108,10034,40.5808535628616,-73.9747613668442,22722,Travel & Transport
15109,10034,40.6032339344762,-73.9723800443981,35529,Travel & Transport
15110,10034,40.649485135359,-73.9758825302124,28852,Travel & Transport
15111,10034,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15112,10034,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15113,10034,40.705414144111,-73.9493829518952,37758,Travel & Transport
15114,10034,40.80036117114779,-73.9442431926727,13384,Shop & Service
15115,10034,40.705414144111,-73.9493829518952,37758,Travel & Transport
15116,10034,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15117,10034,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15118,10034,40.6209815077806,-73.97536684912829,31166,Travel & Transport
15119,10034,40.6032339344762,-73.9723800443981,35529,Travel & Transport
15120,10034,40.5808535628616,-73.9747613668442,22722,Travel & Transport
15121,10034,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15122,10034,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15123,10034,40.5769613823836,-73.9816169257406,22274,Food
15124,10034,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15125,10035,40.80036117114779,-73.9442431926727,13384,Shop & Service
15126,10035,40.7084114717555,-73.95790636539459,7302,Travel & Transport
15127,10035,40.7121836958424,-73.9677792473058,4260,Travel & Transport
15128,10035,40.7135654797986,-73.9723634719849,21440,Outdoors & Recreation
15129,10035,40.7186072791304,-73.9881134033203,18377,Travel & Transport
15130,10035,40.738223969621295,-73.9962136745453,5466,Travel & Transport
15131,10035,40.7365629886756,-73.9943517601803,17239,Professional & Other Places
15132,10035,40.735282496916206,-73.9904031515828,32276,Outdoors & Recreation
15133,10035,40.7346477325578,-73.9903402924124,2627,Shop & Service
15134,10035,40.734269,-73.990084,12061,Shop & Service
15135,10035,40.7346083964397,-73.9897227287292,37940,Shop & Service
15136,10035,40.7357343464241,-73.9905676245691,24192,Travel & Transport
15137,10035,40.7085883614824,-73.9910316467285,18603,Travel & Transport
15138,10035,40.7181437748072,-74.0001565217972,8300,Travel & Transport
15139,10035,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15140,10035,40.661108493804896,-73.99748,32460,Shop & Service
15141,10035,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15142,10035,40.6833497402084,-73.9750224863867,15284,Shop & Service
15143,10035,40.6842810320077,-73.9764630664184,36351,Shop & Service
15144,10035,40.6853975690096,-73.9777332544327,11657,Professional & Other Places
15145,10035,40.6844818713305,-73.97750762367829,16134,Food
15146,10035,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15147,10035,40.5748599890725,-73.978434,20149,Arts & Entertainment
15148,10035,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15149,10035,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15150,10035,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15151,10035,40.7137281244465,-73.9901089668274,11667,Travel & Transport
15152,10035,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15153,10035,40.5748599890725,-73.978434,20149,Arts & Entertainment
15154,10035,40.5748599890725,-73.978434,20149,Arts & Entertainment
15155,10035,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15156,10035,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15157,10035,40.5808535628616,-73.9747613668442,22722,Travel & Transport
15158,10035,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15159,10035,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15160,10035,40.705414144111,-73.9493829518952,37758,Travel & Transport
15161,10035,40.80036117114779,-73.9442431926727,13384,Shop & Service
15162,10035,40.7084114717555,-73.95790636539459,7302,Travel & Transport
15163,10035,40.7186072791304,-73.9881134033203,18377,Travel & Transport
15164,10035,40.738223969621295,-73.9962136745453,5466,Travel & Transport
15165,10035,40.7369153020959,-73.99176354093709,30288,Professional & Other Places
15166,10035,40.7352097339957,-73.99106339580491,34263,Outdoors & Recreation
15167,10035,40.7360075431301,-73.99362293035699,24436,Shop & Service
15168,10035,40.734269,-73.990084,12061,Shop & Service
15169,10035,40.735282496916206,-73.9904031515828,32276,Outdoors & Recreation
15170,10035,40.7470618874989,-74.00519371032709,1531,Outdoors & Recreation
15171,10035,40.713435,-74.006141,5337,Outdoors & Recreation
15172,10035,40.714294,-73.988845,33574,Professional & Other Places
15173,10035,40.80036117114779,-73.9442431926727,13384,Shop & Service
15174,10035,40.705414144111,-73.9493829518952,37758,Travel & Transport
15175,10035,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15176,10035,40.5769613823836,-73.9816169257406,22274,Food
15177,10035,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15178,10035,40.6842810320077,-73.9764630664184,36351,Shop & Service
15179,10035,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15180,10035,40.705414144111,-73.9493829518952,37758,Travel & Transport
15181,10035,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15182,10035,40.5769613823836,-73.9816169257406,22274,Food
15183,10035,40.5748599890725,-73.978434,20149,Arts & Entertainment
15184,10036,40.80036117114779,-73.9442431926727,13384,Shop & Service
15185,10036,40.7091983224544,-74.0111857652664,10481,Outdoors & Recreation
15186,10036,40.7181437748072,-74.0001565217972,8300,Travel & Transport
15187,10036,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15188,10036,40.5769613823836,-73.9816169257406,22274,Food
15189,10036,40.5768437077307,-73.981329966159,27028,Shop & Service
15190,10036,40.5748599890725,-73.978434,20149,Arts & Entertainment
15191,10036,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15192,10036,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15193,10036,40.7186072791304,-73.9881134033203,18377,Travel & Transport
15194,10036,40.80036117114779,-73.9442431926727,13384,Shop & Service
15195,10036,40.5769613823836,-73.9816169257406,22274,Food
15196,10036,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15197,10036,40.5748599890725,-73.978434,20149,Arts & Entertainment
15198,10036,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15199,10036,40.7357343464241,-73.9905676245691,24192,Travel & Transport
15200,10036,40.7516329998705,-73.9758854995058,2075,Travel & Transport
15201,10036,40.752812398933,-73.9771747434091,637,Shop & Service
15202,10036,40.5769613823836,-73.9816169257406,22274,Food
15203,10036,40.5748599890725,-73.978434,20149,Arts & Entertainment
15204,10036,40.576891105323206,-73.9819211024292,14025,Food
15205,10036,40.5737233065519,-73.9802384376526,32607,Arts & Entertainment
15206,10036,40.57484790030711,-73.9775669574738,12565,Arts & Entertainment
15207,10036,40.575850034994296,-73.981129094197,25819,Food
15208,10036,40.576891105323206,-73.9819211024292,14025,Food
15209,10036,40.5751707796836,-73.9784373896539,12201,Arts & Entertainment
15210,10036,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15211,10036,40.5768437077307,-73.981329966159,27028,Shop & Service
15212,10036,40.6842810320077,-73.9764630664184,36351,Shop & Service
15213,10036,40.6833497402084,-73.9750224863867,15284,Shop & Service
15214,10036,40.683859907409705,-73.9773845672607,6187,Shop & Service
15215,10036,40.6845107737926,-73.9768695831299,35245,Shop & Service
15216,10036,40.70240710847521,-73.7999725341797,8487,Travel & Transport
15217,10036,40.80036117114779,-73.9442431926727,13384,Shop & Service
15218,10036,40.7217170453931,-73.84452469646929,25352,Travel & Transport
15219,10036,40.754035474213,-73.9424514770508,5845,Travel & Transport
15220,10036,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15221,10036,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15222,10036,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15223,10036,40.5769613823836,-73.9816169257406,22274,Food
15224,10036,40.5748599890725,-73.978434,20149,Arts & Entertainment
15225,10037,40.80036117114779,-73.9442431926727,13384,Shop & Service
15226,10037,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15227,10037,40.7217170453931,-73.84452469646929,25352,Travel & Transport
15228,10037,40.754035474213,-73.9424514770508,5845,Travel & Transport
15229,10037,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15230,10037,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15231,10037,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15232,10037,40.6209815077806,-73.97536684912829,31166,Travel & Transport
15233,10037,40.5808535628616,-73.9747613668442,22722,Travel & Transport
15234,10037,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15235,10037,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15236,10037,40.5769613823836,-73.9816169257406,22274,Food
15237,10037,40.5748599890725,-73.978434,20149,Arts & Entertainment
15238,10037,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15239,10037,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15240,10037,40.7074416107634,-73.7945959401117,6586,Professional & Other Places
15241,10037,40.80036117114779,-73.9442431926727,13384,Shop & Service
15242,10037,40.80036117114779,-73.9442431926727,13384,Shop & Service
15243,10037,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15244,10037,40.70240710847521,-73.7999725341797,8487,Travel & Transport
15245,10037,40.6032339344762,-73.9723800443981,35529,Travel & Transport
15246,10037,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15247,10037,40.5769613823836,-73.9816169257406,22274,Food
15248,10037,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15249,10037,40.576891105323206,-73.9819211024292,14025,Food
15250,10037,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15251,10037,40.6783761057844,-73.9033985137939,12392,Travel & Transport
15252,10037,40.6833176617966,-73.8732594280675,13340,Travel & Transport
15253,10037,40.6912837988929,-73.8673446756575,21612,Travel & Transport
15254,10037,40.6925159104036,-73.85915279388429,31935,Travel & Transport
15255,10037,40.695216613517104,-73.8438534736633,22788,Travel & Transport
15256,10037,40.6970549813256,-73.83675098419191,19516,Travel & Transport
15257,10037,40.70281071,-73.814052,26712,Food
15258,10037,40.80036117114779,-73.9442431926727,13384,Shop & Service
15259,10037,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15260,10037,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15261,10037,40.6735265522377,-73.9959454536438,35750,Travel & Transport
15262,10037,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15263,10037,40.6209815077806,-73.97536684912829,31166,Travel & Transport
15264,10037,40.6032339344762,-73.9723800443981,35529,Travel & Transport
15265,10037,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15266,10037,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15267,10037,40.6992837309,-73.9905166625977,37432,Travel & Transport
15268,10037,40.6783761057844,-73.9033985137939,12392,Travel & Transport
15269,10037,40.703446645733,-73.8002773453846,8088,Food
15270,10038,40.80036117114779,-73.9442431926727,13384,Shop & Service
15271,10038,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15272,10038,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15273,10038,40.7629749001036,-73.9818692207336,15790,Travel & Transport
15274,10038,40.6843073787307,-73.97759780287741,10758,Travel & Transport
15275,10038,40.80036117114779,-73.9442431926727,13384,Shop & Service
15276,10038,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15277,10038,40.6209815077806,-73.97536684912829,31166,Travel & Transport
15278,10038,40.6032339344762,-73.9723800443981,35529,Travel & Transport
15279,10038,40.5748599890725,-73.978434,20149,Arts & Entertainment
15280,10038,40.5769613823836,-73.9816169257406,22274,Food
15281,10038,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15282,10038,40.6783761057844,-73.9033985137939,12392,Travel & Transport
15283,10038,40.70240710847521,-73.7999725341797,8487,Travel & Transport
15284,10038,40.80036117114779,-73.9442431926727,13384,Shop & Service
15285,10040,40.762399,-73.916267,21546,Shop & Service
15286,10040,40.5796875342043,-73.98061256533059,1105,Shop & Service
15287,10040,40.700959311038,-73.80771875381471,34503,Travel & Transport
15288,10040,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15289,10040,40.5769613823836,-73.9816169257406,22274,Food
15290,10040,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15291,10040,40.576891105323206,-73.9819211024292,14025,Food
15292,10040,40.80036117114779,-73.9442431926727,13384,Shop & Service
15293,10040,40.80036117114779,-73.9442431926727,13384,Shop & Service
15294,10040,40.7497034836652,-73.9878129959106,799,Travel & Transport
15295,10040,40.7503081840931,-73.9890719854358,27815,Shop & Service
15296,10040,40.5796875342043,-73.98061256533059,1105,Shop & Service
15297,10040,40.5769613823836,-73.9816169257406,22274,Food
15298,10040,40.5768437077307,-73.981329966159,27028,Shop & Service
15299,10040,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15300,10040,40.5765966540931,-73.9813184877668,25882,Food
15301,10040,40.5751412694824,-73.9815044403076,31928,Food
15302,10040,40.6914746462291,-73.9873838424683,9227,Travel & Transport
15303,10040,40.70240710847521,-73.7999725341797,8487,Travel & Transport
15304,10040,40.7050748775105,-73.79641056060791,14701,Shop & Service
15305,10040,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15306,10040,40.5769613823836,-73.9816169257406,22274,Food
15307,10040,40.5768437077307,-73.981329966159,27028,Shop & Service
15308,10040,40.5789862644494,-73.98380354367809,22505,Food
15309,10040,40.7093171437512,-73.7974223015331,9558,Shop & Service
15310,10040,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15311,10040,40.76256858864311,-73.96796464920041,30164,Travel & Transport
15312,10040,40.8278609004168,-73.925651460886,37856,Travel & Transport
15313,10040,40.8465885580691,-73.90898532686641,8946,Professional & Other Places
15314,10040,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15315,10040,40.80036117114779,-73.9442431926727,13384,Shop & Service
15316,10040,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15317,10040,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15318,10040,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15319,10040,40.574952163147294,-73.9811577902044,3538,Shop & Service
15320,10040,40.5768437077307,-73.981329966159,27028,Shop & Service
15321,10040,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15322,10040,40.80036117114779,-73.9442431926727,13384,Shop & Service
15323,10040,40.670267551729005,-73.9897763729095,2529,Travel & Transport
15324,10040,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15325,10040,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15326,10040,40.5769613823836,-73.9816169257406,22274,Food
15327,10040,40.574952163147294,-73.9811577902044,3538,Shop & Service
15328,10040,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15329,10040,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15330,10040,40.7315840898818,-74.0002155303955,38299,Travel & Transport
15331,10040,40.738223969621295,-73.9962136745453,5466,Travel & Transport
15332,10041,40.5765966540931,-73.9813184877668,25882,Food
15333,10041,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15334,10041,40.5764684582724,-73.9680030915786,28057,Travel & Transport
15335,10041,40.7497034836652,-73.9878129959106,799,Travel & Transport
15336,10041,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15337,10041,40.7093171437512,-73.7974223015331,9558,Shop & Service
15338,10041,40.7093171437512,-73.7974223015331,9558,Shop & Service
15339,10041,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15340,10041,40.5796875342043,-73.98061256533059,1105,Shop & Service
15341,10041,40.5769613823836,-73.9816169257406,22274,Food
15342,10041,40.5733484377664,-73.9803028106689,31072,Outdoors & Recreation
15343,10041,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15344,10041,40.80036117114779,-73.9442431926727,13384,Shop & Service
15345,10041,40.7106378081967,-73.79437208175659,9692,Travel & Transport
15346,10041,40.5774555812085,-73.9812469482422,11376,Travel & Transport
15347,10041,40.5769613823836,-73.9816169257406,22274,Food
